title,author,genre,publisher,price,rating,reviews_count,sales_rank,year,store,discount_percent,delivery_cost,demand_score,popularity_score
History Strategies,Walter Isaacson,Science Fiction,O'Reilly Media,25.55,4.9,1659,1447,2015,Flipkart,24.341825868796988,0,5.3419629057187015,98.3318
Complete Gardening Journal,Robert Kiyosaki,Non-Fiction,Penguin Random House,11.98,4.3,223,866,2024,Amazon,37.23970199100633,0,0.7180577022153529,86.0446
Dark Gardening Guide,Michelle Obama,Cooking,Indie Pub,19.98,4.4,2289,828,2021,Flipkart,27.00906168625047,0,7.370556414219474,88.4578
Business Trilogy,Malcolm Gladwell,Fantasy,Hachette,16.62,2.7,294,3697,2018,Amazon,6.7365013141927665,50,0.946676970633694,54.0588
Bright Leadership Guide,James Clear,Technology,HarperCollins,24.07,4.6,3252,1026,2020,Snapdeal,30.326055023760894,75,10.471406491499227,92.6504
Lost Money: The Handbook,J.K. Rowling,Health,Macmillan,17.33,5.0,311,1243,2020,Snapdeal,43.05613368826628,40,1.0014167954662545,100.0622
Past Marketing System,Stephen King,Fantasy,O'Reilly Media,34.66,3.6,2965,1049,2014,Crossword,29.06447280585325,75,9.547269448737763,72.593
Dark War Trilogy,Neil Gaiman,History,Penguin Random House,10.88,3.7,222,2643,2019,Flipkart,37.767554377071605,0,0.7148377125193199,74.0444
Love Bible,James Clear,Romance,Macmillan,26.12,3.9,1348,1054,2020,Crossword,40.36825853393631,40,4.340546110252448,78.2696
Baking Workbook,Brene Brown,Business,Penguin Random House,15.9,4.2,81,1805,2020,Flipkart,14.123190877957299,0,0.2608191653786708,84.0162
Machine Learning Principles,Brand New Author,Business,HarperCollins,18.16,4.3,2232,1114,2019,Crossword,13.481793596329066,40,7.187017001545596,86.4464
Past History Strategies,Colleen Hoover,Cooking,O'Reilly Media,36.32,4.3,1430,1203,2017,BooksWagon,29.43923955403967,75,4.6045852653271515,86.286
The Ultimate Gardening Bible,Simon Sinek,Romance,Simon & Schuster,21.32,4.3,1569,1325,2013,BooksWagon,21.441138792268188,40,5.052163833075734,86.3138
War Anthology,Tara Westover,History,Penguin Random House,6.73,4.2,272,3246,2025,BooksWagon,38.59445211466881,0,0.8758371973209685,84.0544
Past AI Saga,Tara Westover,Science Fiction,Hachette,9.35,4.5,4475,1017,2020,BooksWagon,41.000924935920445,40,14.409453889747553,90.895
Bright Business Masterclass,Stephen King,Fantasy,Macmillan,15.36,4.2,369,1044,2011,Amazon,19.136855172108724,0,1.188176197836167,84.0738
The Ultimate AI Saga,Simon Sinek,Non-Fiction,Penguin Random House,21.29,4.1,351,3973,2012,BooksWagon,14.474822358979281,50,1.1302163833075733,82.0702
Advanced War Strategies,Simon Sinek,Biography,Penguin Random House,5.46,5.0,84,7817,2019,Snapdeal,36.221020609754476,40,0.2704791344667697,100.0168
Fitness Story,Simon Sinek,Self-Help,Hachette,17.78,3.4,378,4293,2020,Snapdeal,15.992241421925444,40,1.2171561051004638,68.0756
AI Strategies,Brene Brown,Business,HarperCollins,30.41,4.9,369,2464,2010,Amazon,37.90457274054714,40,1.188176197836167,98.0738
Bright History Secrets,Dale Carnegie,Romance,Indie Pub,8.56,4.7,123,4533,2018,BooksWagon,21.94953014595051,40,0.39605873261205565,94.0246
The Ultimate Cooking Guide,Colleen Hoover,Business,Hachette,22.4,4.5,467,1363,2020,BooksWagon,31.701995971658818,0,1.5037351880473984,90.0934
Hidden Mystery Chronicles,Michelle Obama,History,HarperCollins,21.0,4.8,601,1102,2022,BooksWagon,8.821412553386727,40,1.9352138073158165,96.1202
Past Gardening Trilogy,Brand New Author,Science Fiction,O'Reilly Media,20.65,4.4,510,2368,2021,Crossword,29.95437298706292,0,1.642194744976816,88.102
Lost AI: The Collection,George R.R. Martin,Fiction,Simon & Schuster,12.45,3.9,42,1972,2012,Flipkart,23.070707149489166,50,0.13523956723338484,78.0084
Design Principles,George R.R. Martin,Science,O'Reilly Media,42.27,4.4,109,9657,2017,Crossword,28.464338527018963,50,0.35097887686759405,88.0218
Time Anthology,Agatha Christie,Technology,Simon & Schuster,23.29,4.1,203,1872,2020,Flipkart,11.720568309794537,50,0.6536579082946935,82.0406
Lost Baking Methods,Colleen Hoover,Non-Fiction,O'Reilly Media,33.05,4.6,573,969,2013,BooksWagon,34.47494979776728,40,1.8450540958268935,92.1146
Bright AI System,Dale Carnegie,Biography,Simon & Schuster,18.57,4.0,286,11109,2013,BooksWagon,39.51188310172914,40,0.9209170530654303,80.0572
Hidden Meditation Secrets,Colleen Hoover,Romance,Hachette,17.13,4.1,365,694,2024,Crossword,13.669592003631026,0,1.1752962390520352,82.073
Advanced Leadership Journal,J.K. Rowling,Romance,O'Reilly Media,28.56,3.8,1945,2913,2022,Crossword,8.828582220806469,50,6.262879958784132,76.389
Dark Data Science Anthology,Neil Gaiman,Biography,Indie Pub,12.22,4.0,162,1848,2017,Flipkart,5.945543441853456,0,0.5216383307573416,80.0324
Past Time Chronicles,Alex Michaelides,Fiction,O'Reilly Media,31.59,3.9,394,2307,2020,Snapdeal,30.678860017730642,40,1.2686759402369912,78.0788
Forgotten Mystery System,Agatha Christie,Science,HarperCollins,17.43,4.2,3263,1772,2013,Flipkart,29.28376144355123,0,10.50682637815559,84.6526
Python Story,Michelle Obama,History,HarperCollins,16.13,5.0,319,878,2016,Crossword,26.8678965085628,0,1.0271767130345184,100.0638
Forgotten Time Strategies,Stephen King,Fantasy,O'Reilly Media,31.01,5.0,637,753,2019,Crossword,14.277883844639017,40,2.0511334363730036,100.1274
Bright Love: The Bible,Tim Ferriss,Self-Help,Hachette,23.88,4.1,771,1637,2019,Amazon,20.636239836220586,0,2.482612055641422,82.1542
Marketing Handbook,James Clear,Mystery,Amazon KDP,21.0,3.9,143,972,2014,Crossword,28.779053407446924,50,0.46045852653271513,78.0286
Meditation Journal,Delia Owens,Non-Fiction,,14.07,4.8,531,1779,2013,Amazon,24.870674354366777,0,1.7098145285935087,96.1062
Space Trilogy,Alex Michaelides,Science Fiction,Amazon KDP,5.24,4.6,53,3042,2020,Snapdeal,44.51142080859549,0,0.17065945388974754,92.0106
Hidden Love Journal,J.K. Rowling,Self-Help,O'Reilly Media,29.53,4.8,246,1712,2014,Flipkart,10.457590102269325,40,0.7921174652241113,96.0492
Dark Python Story,Simon Sinek,Business,Simon & Schuster,30.21,4.5,541,1621,2014,Flipkart,32.80578216190375,0,1.7420144255538381,90.1082
Dark Space Collection,Walter Isaacson,Science Fiction,Amazon KDP,11.47,4.7,3492,1490,2014,Amazon,21.172750724171685,0,11.24420401854714,94.6984
Hidden Marketing Collection,Brand New Author,Biography,Amazon KDP,11.35,4.5,157,1747,2015,Flipkart,22.12798459702459,50,0.5055383822771767,90.0314
The Ultimate Leadership Anthology,Dale Carnegie,Cooking,Macmillan,22.25,4.1,39,7934,2015,Crossword,33.70391062632705,0,0.12557959814528594,82.0078
Machine Learning Handbook,Yuval Noah Harari,Health,Hachette,13.5,4.3,675,2182,2023,BooksWagon,32.69744605297478,50,2.1734930448222567,86.135
Bright Data Science Story,Walter Isaacson,Mystery,Indie Pub,14.03,5.0,995,2866,2013,Amazon,44.65023974808753,0,3.203889747552808,100.199
Secret Design Bible,Tara Westover,Science Fiction,Hachette,17.58,4.0,943,1731,2024,Flipkart,10.13577157816501,0,3.0364502833590934,80.1886
Beginner's Marketing Guide,Walter Isaacson,Self-Help,HarperCollins,14.3,4.9,140,1054,2019,Amazon,9.164385975366653,50,0.45079855744461617,98.028
Future History Methods,George R.R. Martin,History,O'Reilly Media,30.36,4.2,382,2394,2020,Amazon,33.97355268514964,0,1.2300360638845955,84.0764
Lost Leadership Chronicles,Michelle Obama,Business,Hachette,16.34,4.7,1353,769,2018,BooksWagon,28.135476680256364,0,4.356646058732612,94.2706
Complete Cooking Saga,Michelle Obama,Mystery,Hachette,19.76,4.1,1277,1256,2010,Crossword,15.966426662392234,0,4.111926841834106,82.2554
Modern Fitness Guide,Brene Brown,Fiction,,19.23,3.9,339,2669,2014,Amazon,8.176774759559464,0,1.0915765069551777,78.0678
Beginner's Baking Principles,Robert Kiyosaki,Science Fiction,,17.16,4.1,539,914,2014,Flipkart,8.426329983857222,50,1.7355744461617721,82.1078
War Bible,Yuval Noah Harari,Biography,O'Reilly Media,34.45,4.0,744,3118,2015,Snapdeal,40.76763498656473,0,2.3956723338485317,80.1488
Mystery Secrets,Brand New Author,Business,Simon & Schuster,10.47,3.4,221,1599,2025,Amazon,12.674692988749715,50,0.711617722823287,68.0442
Past Love Handbook,George R.R. Martin,Fantasy,Simon & Schuster,8.81,4.4,1970,1916,2016,Amazon,17.93486248462083,50,6.343379701184956,88.394
Hidden Money Methods,Brene Brown,Fantasy,,11.97,3.9,373,1691,2011,BooksWagon,14.06625608907952,40,1.2010561566202989,78.0746
Hidden Money Principles,Delia Owens,History,Macmillan,9.23,4.3,101,6682,2022,Crossword,19.199852233277493,75,0.32521895929933026,86.0202
Future Time Workbook,Tara Westover,Business,Amazon KDP,24.52,4.5,161,2399,2010,Snapdeal,7.776953709843735,0,0.5184183410613086,90.0322
Space Principles,Tim Ferriss,Fantasy,Penguin Random House,8.41,3.8,240,1526,2013,Flipkart,25.762391636330815,75,0.7727975270479135,76.048
Forgotten Mystery Collection,Brene Brown,Technology,Hachette,17.67,4.5,1060,2501,2013,Snapdeal,7.704502543688596,0,3.413189077794951,90.212
Essential War Trilogy,Yuval Noah Harari,Biography,Macmillan,19.89,4.0,200,1654,2020,Flipkart,37.014260312894464,40,0.6439979392065945,80.04
Secret AI Collection,James Clear,Non-Fiction,HarperCollins,11.1,4.9,382,789,2010,Crossword,14.348483276417321,40,1.2300360638845955,98.0764
The Ultimate Design Bible,Yuval Noah Harari,Technology,Hachette,34.46,4.6,574,1154,2018,Flipkart,26.600476584180424,0,1.8482740855229263,92.1148
Design Story,Brand New Author,Non-Fiction,Macmillan,26.41,3.3,81,2656,2013,BooksWagon,40.20316350245833,40,0.2608191653786708,66.0162
Modern History Collection,Alex Michaelides,Cooking,Simon & Schuster,18.56,4.4,85,8105,2013,BooksWagon,31.035094761887766,50,0.2736991241628027,88.017
War Principles,Colleen Hoover,Fantasy,O'Reilly Media,30.93,5.0,1355,921,2018,BooksWagon,26.318311462053412,0,4.363086038124678,100.271
Beginner's Machine Learning Principles,Colleen Hoover,Business,Hachette,20.24,4.6,399,1156,2011,BooksWagon,17.973350124615024,0,1.284775888717156,92.0798
Advanced Design Workbook,Brene Brown,Health,Simon & Schuster,19.5,3.6,2580,1265,2024,Snapdeal,18.320076522327916,50,8.30757341576507,72.516
Hidden Gardening Masterclass,Walter Isaacson,Business,HarperCollins,33.34,5.0,1679,1242,2014,Crossword,31.779478207927603,40,5.406362699639361,100.3358
Forgotten Fitness Collection,Brene Brown,History,HarperCollins,6.72,4.6,93,5125,2011,Flipkart,44.7655744488467,75,0.29945904173106647,92.0186
Fitness Story,Walter Isaacson,Non-Fiction,Simon & Schuster,9.75,4.5,2565,1534,2010,Flipkart,31.473567593975144,50,8.259273570324575,90.513
Future Money Anthology,Tim Ferriss,Science Fiction,Amazon KDP,16.42,4.8,129,3306,2010,BooksWagon,27.311336694800996,75,0.4153786707882535,96.0258
Bright Money Masterclass,Agatha Christie,Cooking,HarperCollins,18.9,3.2,324,2031,2017,BooksWagon,34.22602040956984,50,1.0432766615146831,64.0648
Hidden Machine Learning Bible,Delia Owens,Mystery,Indie Pub,14.65,4.3,245,1133,2020,Amazon,23.608224491348725,0,0.7888974755280782,86.049
History Strategies,Delia Owens,Technology,Indie Pub,30.04,4.7,299,4015,2012,Crossword,7.405693704031409,0,0.9627769191138589,94.0598
Modern Mystery Masterclass,Delia Owens,Business,Penguin Random House,25.06,5.0,202,931,2022,Snapdeal,27.491872635116394,50,0.6504379185986605,100.0404
Gardening Story,Dale Carnegie,Fantasy,O'Reilly Media,29.14,3.8,1017,1528,2012,Flipkart,43.305011380215205,40,3.274729520865533,76.2034
Complete Marketing Methods,Malcolm Gladwell,Non-Fiction,Penguin Random House,16.14,4.3,234,7786,2017,Amazon,12.012117694306387,0,0.7534775888717156,86.0468
The Ultimate War Handbook,Delia Owens,History,O'Reilly Media,38.19,4.3,1027,1405,2010,Amazon,32.600195632826626,0,3.306929417825863,86.2054
Marketing Story,Robert Kiyosaki,Cooking,Macmillan,10.59,5.0,3464,945,2024,Flipkart,13.037347546362259,75,11.154044307058216,100.6928
Essential Money Guide,Alex Michaelides,Science Fiction,Macmillan,13.81,4.8,327,1235,2012,Snapdeal,26.43310737892325,40,1.052936630602782,96.0654
Baking Handbook,Brand New Author,History,Penguin Random House,18.33,4.0,369,1125,2017,Amazon,8.867057985868785,40,1.188176197836167,80.0738
AI Masterclass,Robert Kiyosaki,Science,O'Reilly Media,41.16,3.8,749,1076,2015,Amazon,23.014837450327406,40,2.4117722823286964,76.1498
Mystery System,Brand New Author,History,Macmillan,19.41,4.9,257,1552,2012,Crossword,35.24653315580984,0,0.827537351880474,98.0514
Machine Learning Chronicles,Alex Michaelides,Fiction,Simon & Schuster,20.85,4.5,570,1898,2020,Snapdeal,18.902860969559285,0,1.8353941267387943,90.114
Hidden Baking Framework,Colleen Hoover,Technology,HarperCollins,20.69,4.9,116,994,2018,Amazon,31.59646897948872,0,0.37351880473982485,98.0232
AI Workbook,J.K. Rowling,Romance,O'Reilly Media,22.19,4.1,575,1248,2017,Snapdeal,36.81799843158917,0,1.8514940752189593,82.115
The Ultimate Baking Bible,J.K. Rowling,Biography,Penguin Random House,16.86,3.0,2653,1556,2025,Flipkart,42.087112779178106,50,8.542632663575477,60.5306
Future Money Story,Alex Michaelides,Science Fiction,Hachette,21.38,3.7,229,1302,2023,BooksWagon,14.385683274218142,40,0.7373776403915507,74.0458
Essential Design Handbook,Stephen King,Self-Help,Hachette,23.38,5.0,319,989,2024,Amazon,20.972636632372325,50,1.0271767130345184,100.0638
Future History Framework,J.K. Rowling,Mystery,O'Reilly Media,31.69,3.7,387,3200,2012,Crossword,11.096640533216696,50,1.2461360123647605,74.0774
Secret AI Framework,James Clear,Cooking,Macmillan,20.5,4.7,2063,824,2016,Flipkart,44.699340086335006,0,6.642838742916022,94.4126
Fitness Handbook,Delia Owens,Health,Macmillan,23.81,4.4,214,1428,2024,Snapdeal,42.08003871697181,40,0.6890777949510561,88.0428
Essential Machine Learning Handbook,Robert Kiyosaki,Self-Help,Simon & Schuster,25.43,4.4,694,1002,2025,Flipkart,26.598285211222382,40,2.2346728490468832,88.1388
Beginner's Design Collection,Dale Carnegie,Fantasy,Hachette,14.73,5.0,932,3294,2016,Amazon,38.68133177505685,50,3.0010303967027303,100.1864
The Ultimate Money Saga,Robert Kiyosaki,Non-Fiction,Penguin Random House,20.98,4.3,174,1220,2015,Snapdeal,25.838319090881686,0,0.5602782071097373,86.0348
Beginner's Space Strategies,Colleen Hoover,Fiction,Macmillan,20.52,4.2,1291,772,2024,BooksWagon,29.94342752011039,40,4.157006697578567,84.2582
Complete Meditation Journal,Tim Ferriss,Science Fiction,Macmillan,9.54,3.4,1663,1499,2013,Flipkart,8.564977284640666,40,5.354842864502833,68.3326
Forgotten Money Handbook,Malcolm Gladwell,Health,Amazon KDP,22.95,3.5,2492,1626,2017,Amazon,35.21081681987232,0,8.024214322514169,70.4984
Beginner's Cooking Collection,Stephen King,Cooking,Macmillan,8.17,5.0,1934,854,2024,Crossword,10.108539345409394,0,6.227460072127769,100.3868
Essential Machine Learning Handbook,Malcolm Gladwell,Science Fiction,Indie Pub,18.53,4.8,161,2215,2018,Snapdeal,38.04270521010113,40,0.5184183410613086,96.0322
Essential War Secrets,Stephen King,Science,HarperCollins,20.18,5.0,1148,655,2024,Flipkart,36.28112350681543,50,3.6965481710458525,100.2296
Secret Meditation Bible,Brand New Author,Science,Simon & Schuster,33.39,4.0,281,2115,2015,Flipkart,33.349787909719055,0,0.9048171045852654,80.0562
Past Time Principles,Tara Westover,Cooking,O'Reilly Media,32.14,4.1,284,1940,2016,BooksWagon,6.446415220990485,40,0.9144770736733643,82.0568
Forgotten Meditation Story,Neil Gaiman,Non-Fiction,Macmillan,15.39,3.7,117,13467,2017,BooksWagon,17.125134237813143,0,0.3767387944358578,74.0234
Lost Business Handbook,James Clear,Mystery,Amazon KDP,9.23,3.5,110,1509,2011,Crossword,15.524502796433715,50,0.354198866563627,70.022
AI Collection,Tara Westover,Cooking,Amazon KDP,11.45,4.6,644,916,2025,Crossword,19.405456298860763,0,2.0736733642452343,92.1288
Hidden Gardening Story,Yuval Noah Harari,History,HarperCollins,17.0,3.6,486,1900,2010,Amazon,8.505709870553542,50,1.564914992272025,72.0972
Dark History Chronicles,Simon Sinek,Technology,Macmillan,32.25,3.7,160,1160,2012,Amazon,42.47831292124251,0,0.5151983513652756,74.032
Essential Mystery Chronicles,George R.R. Martin,Science Fiction,Penguin Random House,13.6,3.8,841,1972,2024,Crossword,27.15208962849505,0,2.7080113343637304,76.1682
War Saga,Dale Carnegie,Biography,O'Reilly Media,40.83,4.7,665,1858,2010,Crossword,17.22097242632094,0,2.141293147861927,94.133
Forgotten Marketing Strategies,Simon Sinek,Non-Fiction,Amazon KDP,20.53,4.2,171,2582,2018,Snapdeal,20.879260682971335,0,0.5506182380216383,84.0342
Dark Love Handbook,Colleen Hoover,Biography,Indie Pub,19.31,4.1,212,972,2011,BooksWagon,22.888101620193424,40,0.6826378155589902,82.0424
Beginner's Love Chronicles,Agatha Christie,Fiction,Indie Pub,14.63,3.5,4923,1460,2024,Amazon,29.023773334424693,0,15.852009273570324,70.9846
Beginner's Meditation Trilogy,Delia Owens,Fantasy,HarperCollins,17.53,4.0,7733,1253,2016,BooksWagon,25.62717710785991,50,24.900180319422976,81.5466
Modern Business Journal,Walter Isaacson,Fiction,Macmillan,17.46,4.2,746,1628,2017,BooksWagon,41.775678928576696,0,2.4021123132405977,84.1492
Lost Business Saga,Michelle Obama,Science,HarperCollins,27.18,4.3,976,2026,2021,Crossword,24.87853931623321,0,3.1427099433281813,86.1952
Beginner's Data Science Strategies,Robert Kiyosaki,Health,O'Reilly Media,28.89,4.3,717,709,2019,Snapdeal,44.6863205929325,0,2.3087326120556413,86.1434
Data Science Masterclass,Colleen Hoover,History,HarperCollins,24.96,4.1,480,1199,2022,Flipkart,39.05699830980383,0,1.545595054095827,82.096
Past Gardening Saga,Brene Brown,Business,HarperCollins,29.2,3.9,148,1846,2014,Snapdeal,13.340420574293432,0,0.47655847501288,78.0296
Cooking Anthology,James Clear,Fantasy,Hachette,11.96,4.7,1813,844,2023,Snapdeal,42.22380858575665,40,5.837841318907779,94.3626
Complete Python Secrets,Neil Gaiman,Technology,O'Reilly Media,31.12,4.9,917,1402,2010,BooksWagon,9.654655915419044,40,2.9527305512622357,98.1834
Dark War Anthology,Tara Westover,Health,Indie Pub,17.22,4.9,1467,1086,2023,Snapdeal,37.697988339647665,40,4.7237248840803705,98.2934
Essential History Chronicles,Tara Westover,Mystery,O'Reilly Media,32.61,4.6,6602,1469,2024,Amazon,20.2249317390632,40,21.258371973209687,93.3204
Modern Machine Learning Story,Brene Brown,Biography,Macmillan,17.87,4.3,122,2248,2025,BooksWagon,40.11897281780278,40,0.39283874291602267,86.0244
Essential Marketing Methods,Simon Sinek,Technology,O'Reilly Media,40.73,5.0,204,5644,2015,Amazon,39.72226760429801,0,0.6568778979907265,100.0408
The Ultimate War Story,J.K. Rowling,Business,Simon & Schuster,33.48,3.8,243,3679,2015,Flipkart,37.23701600470485,40,0.7824574961360125,76.0486
Bright Machine Learning System,Brene Brown,History,Indie Pub,13.06,3.6,258,2396,2015,BooksWagon,36.601217452282455,75,0.830757341576507,72.0516
Essential Marketing Methods,Stephen King,Technology,Indie Pub,24.36,5.0,58,919,2024,Flipkart,17.18716556392163,40,0.18675940236991243,100.0116
Beginner's Cooking: The Guide,James Clear,Fiction,Amazon KDP,20.44,3.9,1451,701,2025,BooksWagon,8.236771322050087,40,4.672205048943844,78.2902
Modern Leadership Story,Delia Owens,Science Fiction,Indie Pub,23.48,4.7,1028,1137,2019,Crossword,21.119207150606456,0,3.310149407521896,94.2056
Bright Money Handbook,Alex Michaelides,Biography,O'Reilly Media,30.88,4.3,154,4298,2020,Snapdeal,11.940980599460346,50,0.49587841318907777,86.0308
Forgotten Meditation Collection,Delia Owens,Business,HarperCollins,22.73,4.2,416,2191,2019,Crossword,32.79804355609847,50,1.3395157135497167,84.0832
Advanced Leadership Saga,Colleen Hoover,Technology,Indie Pub,25.26,3.6,384,1269,2011,Flipkart,18.843989061511422,40,1.2364760432766615,72.0768
Past Time Bible,Brene Brown,Self-Help,Macmillan,24.89,4.9,249,12678,2010,Snapdeal,44.02440803439659,75,0.8017774343122102,98.0498
Forgotten Business Handbook,Agatha Christie,Romance,,13.49,4.2,124,5574,2025,BooksWagon,30.63888309381328,0,0.39927872230808864,84.0248
Mystery Framework,Dale Carnegie,Fantasy,Amazon KDP,9.95,4.5,1833,2519,2014,Snapdeal,37.899222545374435,0,5.902241112828439,90.3666
Lost Marketing Bible,Simon Sinek,Non-Fiction,Indie Pub,15.38,4.1,130,5540,2021,Amazon,10.300986909673938,50,0.4185986604842864,82.026
Future Space Journal,George R.R. Martin,Self-Help,Amazon KDP,17.48,5.0,988,1686,2024,Snapdeal,39.4805792909049,50,3.1813498196805767,100.1976
Lost Business System,Alex Michaelides,Business,HarperCollins,29.08,4.0,408,2039,2014,Amazon,41.910287620535776,0,1.313755795981453,80.0816
Dark Fitness Journal,Alex Michaelides,Fiction,,20.9,4.2,391,2669,2012,Snapdeal,24.482476752757435,0,1.2590159711488924,84.0782
Past Mystery Methods,Delia Owens,Business,O'Reilly Media,37.49,4.2,311,4434,2014,Amazon,29.250117510039097,0,1.0014167954662545,84.0622
Marketing Collection,Walter Isaacson,Romance,Penguin Random House,17.5,3.8,1333,2542,2019,Flipkart,35.59239203611982,0,4.292246264811952,76.2666
Dark Money Masterclass,James Clear,Self-Help,Penguin Random House,23.56,4.4,1004,1537,2014,Crossword,11.993545090416502,50,3.2328696548171045,88.2008
Bright Meditation Guide,Simon Sinek,Fantasy,Amazon KDP,11.02,3.1,3181,1130,2015,BooksWagon,25.102643058537698,40,10.242787223080887,62.6362
Beginner's Leadership Anthology,Brene Brown,Fiction,O'Reilly Media,32.51,5.0,3,100000,2012,Snapdeal,20.946521110892526,0,0.009659969088098918,100.0006
Love Saga,Neil Gaiman,Mystery,Hachette,12.09,5.0,381,2149,2025,Crossword,10.854959686489964,0,1.2268160741885625,100.0762
The Ultimate Cooking System,Alex Michaelides,Science Fiction,,10.84,5.0,1295,3451,2018,BooksWagon,19.70137689166126,0,4.169886656362699,100.259
Beginner's Space Framework,Stephen King,History,Indie Pub,14.48,5.0,6117,1329,2015,BooksWagon,7.726892375419743,0,19.696676970633696,101.2234
Future Baking Masterclass,Simon Sinek,Non-Fiction,Hachette,18.39,4.1,321,2962,2012,Amazon,6.032476277979479,40,1.0336166924265842,82.0642
History Principles,J.K. Rowling,Mystery,Indie Pub,16.65,3.7,1903,1265,2020,Flipkart,10.40665156619291,75,6.127640391550747,74.3806
Business Methods,Dale Carnegie,Fantasy,HarperCollins,21.88,4.9,1118,1777,2021,Flipkart,43.52460446356695,50,3.5999484801648634,98.2236
Gardening Story,Walter Isaacson,Technology,Amazon KDP,19.44,3.4,289,2029,2020,Crossword,26.98118143580068,0,0.9305770221535291,68.0578
Complete AI Story,Yuval Noah Harari,Romance,Macmillan,16.73,4.5,159,997,2013,Flipkart,43.6328864461288,50,0.5119783616692426,90.0318
Essential Time Saga,Walter Isaacson,Non-Fiction,Indie Pub,18.2,3.6,468,1906,2019,Snapdeal,22.29991513320528,50,1.5069551777434311,72.0936
Past AI Secrets,Tim Ferriss,Biography,Simon & Schuster,16.16,4.8,39,2868,2019,Flipkart,17.472645323410383,50,0.12557959814528594,96.0078
Essential Data Science Journal,Stephen King,Business,Macmillan,29.79,5.0,1270,989,2019,Crossword,25.245674513609764,40,4.089386913961875,100.254
Machine Learning Strategies,Robert Kiyosaki,Science Fiction,HarperCollins,16.12,5.0,876,846,2010,Flipkart,22.580467545316406,0,2.820710973724884,100.1752
Modern Machine Learning Bible,Michelle Obama,Fiction,Penguin Random House,21.6,4.6,347,807,2025,Snapdeal,9.226587370469757,0,1.1173364245234416,92.0694
Gardening Chronicles,James Clear,Science,HarperCollins,20.84,3.7,385,1146,2013,Amazon,30.633052587608248,0,1.2396960329726945,74.077
Bright Fitness Framework,Dale Carnegie,Fantasy,Penguin Random House,25.62,3.6,5228,1305,2012,Crossword,13.641527300383984,0,16.834106130860384,73.0456
Forgotten Python Saga,J.K. Rowling,Technology,Macmillan,25.36,3.7,120,4144,2012,Amazon,29.78351819591318,0,0.38639876352395675,74.024
AI Strategies,Malcolm Gladwell,Self-Help,Hachette,21.2,4.5,1224,2376,2015,Amazon,31.008043695926133,40,3.9412673879443583,90.2448
Complete Baking Framework,Walter Isaacson,Romance,Indie Pub,26.52,4.8,719,4899,2015,Amazon,11.080994125145924,50,2.3151725914477077,96.1438
Future War Masterclass,Neil Gaiman,Cooking,Macmillan,10.13,4.1,981,1425,2017,BooksWagon,7.453985084426726,40,3.1588098918083465,82.1962
Marketing Handbook,Robert Kiyosaki,History,Simon & Schuster,10.88,4.5,8202,946,2025,BooksWagon,36.230463442737594,0,26.410355486862443,91.6404
Lost Design Methods,Tim Ferriss,Fiction,O'Reilly Media,33.91,4.7,156,2925,2013,Amazon,23.392016950772806,75,0.5023183925811437,94.0312
Past Space Strategies,George R.R. Martin,Fantasy,Macmillan,8.25,4.3,638,1620,2023,Crossword,7.326551820219032,75,2.054353426069037,86.1276
Dark Money Masterclass,Colleen Hoover,Health,O'Reilly Media,29.1,4.9,2157,926,2021,Snapdeal,44.794652686790684,50,6.945517774343123,98.4314
Hidden Leadership Masterclass,George R.R. Martin,Cooking,,10.07,4.6,1463,2256,2013,Snapdeal,7.3112224398546655,75,4.710844925296239,92.2926
Design Workbook,J.K. Rowling,Science Fiction,HarperCollins,8.14,4.2,78,1753,2021,Flipkart,32.801409154342124,40,0.2511591962905719,84.0156
Bright Leadership Principles,Yuval Noah Harari,Fiction,Amazon KDP,24.49,4.6,221,1959,2025,Crossword,44.34715701053654,75,0.711617722823287,92.0442
Hidden Money Saga,Agatha Christie,Biography,Indie Pub,7.29,3.9,1041,1743,2025,BooksWagon,14.567204168637025,0,3.3520092735703244,78.2082
Lost Money Secrets,Stephen King,Science,O'Reilly Media,38.82,4.6,1751,870,2013,Amazon,10.689974747487847,0,5.638201957753735,92.3502
Money Guide,Stephen King,Fantasy,,13.3,4.7,1214,727,2013,Flipkart,9.855397576897156,0,3.9090674909840284,94.2428
Forgotten AI Bible,Agatha Christie,Business,Indie Pub,27.52,4.2,172,2157,2014,Snapdeal,17.131005902703823,0,0.5538382277176712,84.0344
Dark Money Anthology,Tara Westover,Fantasy,,25.94,4.3,618,2095,2024,BooksWagon,9.041832440425868,0,1.9899536321483773,86.1236
Space Masterclass,Brene Brown,Romance,Indie Pub,18.91,4.5,622,2416,2010,BooksWagon,32.68645366776528,40,2.002833590932509,90.1244
The Ultimate Machine Learning Chronicles,George R.R. Martin,Cooking,,22.22,4.4,388,2986,2022,Amazon,7.491671925202508,50,1.2493560020607934,88.0776
Modern Mystery Anthology,Simon Sinek,Romance,Simon & Schuster,15.04,5.0,331,3537,2025,Snapdeal,25.37688512599159,40,1.0658165893869138,100.0662
Past Baking Saga,Robert Kiyosaki,Biography,O'Reilly Media,28.2,4.7,1531,948,2025,Crossword,44.86787415411907,0,4.929804224626482,94.3062
Hidden Design Framework,Agatha Christie,Non-Fiction,Hachette,20.96,4.5,931,2230,2025,BooksWagon,37.558810780240755,50,2.9978104070066975,90.1862
