title,author,genre,publisher,price,rating,reviews_count,sales_rank,year,title_len_char,title_len_word,title_has_Guide,title_has_Ultimate,title_has_Beginner,title_has_Advanced,title_has_Masterclass,title_has_Strategies,author_freq,publisher_freq,genre_target_price,author_target_price,is_success
Complete Machine Learning Workbook,Michelle Obama,business,Macmillan,19.54,4.8,1398,848,2013,34,4,0,0,0,0,0,0,49,122,26.626666666666665,18.409795918367347,1
Forgotten Data Science Guide,Walter Isaacson,fantasy,Hachette,9.12,3.7,1128,1610,2011,28,4,1,0,0,0,0,0,49,111,16.82627906976744,19.53448979591837,0
Marketing Journal,Walter Isaacson,self-help,Unknown Publisher,17.32,3.6,996,2344,2024,17,2,0,0,0,0,0,0,49,44,24.81764705882353,19.53448979591837,0
Bright Data Science Methods,Dale Carnegie,health,Penguin Random House,17.76,4.5,311,1599,2018,27,4,0,0,0,0,0,0,48,111,18.720967741935485,20.772291666666668,0
Gardening Strategies,Malcolm Gladwell,fiction,HarperCollins,16.3,3.2,143,2549,2013,20,2,0,0,0,0,0,1,44,135,25.9630303030303,20.788181818181815,0
Leadership Framework,Yuval Noah Harari,romance,Simon & Schuster,16.75,4.1,425,2583,2023,20,2,0,0,0,0,0,0,44,109,17.3478125,30.98318181818182,0
Essential Marketing Workbook,George R.R. Martin,fantasy,Amazon KDP,18.4,4.6,316,2274,2013,28,3,0,0,0,0,0,0,53,110,16.82627906976744,27.61679245283019,0
Secret War: The Framework,Tim Ferriss,romance,Simon & Schuster,16.68,3.4,1220,1310,2024,25,4,0,0,0,0,0,0,50,109,17.3478125,17.877200000000002,0
Advanced Mystery Trilogy,Neil Gaiman,cooking,Indie Pub,18.78,4.1,225,1606,2017,24,3,0,0,0,1,0,0,50,120,17.460945945945944,19.3094,0
Hidden Python Handbook,Brene Brown,science fiction,Indie Pub,14.8,4.9,939,1485,2024,22,3,0,0,0,0,0,0,53,120,23.323882352941176,28.74641509433962,0
History Secrets,Brand New Author,science,Penguin Random House,30.41,4.9,442,4209,2014,15,2,0,0,0,0,0,0,49,111,34.48933333333333,20.243673469387755,0
Leadership Story,Tim Ferriss,self-help,Penguin Random House,16.93,4.7,5372,1392,2018,16,2,0,0,0,0,0,0,50,111,24.81764705882353,17.877200000000002,0
Modern Love Secrets,Michelle Obama,fiction,O'Reilly Media,31.25,4.5,1397,827,2021,19,3,0,0,0,0,0,0,49,134,25.9630303030303,18.409795918367347,1
Forgotten Gardening Bible,Brene Brown,self-help,Hachette,18.24,5.0,358,1230,2012,25,3,0,0,0,0,0,0,53,111,24.81764705882353,28.74641509433962,0
Bright Leadership Masterclass,Tim Ferriss,science fiction,O'Reilly Media,32.5,3.1,317,4542,2015,29,3,0,0,0,0,1,0,50,134,23.323882352941176,17.877200000000002,0
The Ultimate War Framework,Simon Sinek,mystery,Penguin Random House,23.13,4.3,374,1477,2022,26,4,0,1,0,0,0,0,56,111,18.75859649122807,20.928392857142857,0
Design Guide,Neil Gaiman,health,Amazon KDP,24.77,4.9,242,1430,2013,12,2,1,0,0,0,0,0,50,110,18.720967741935485,19.3094,0
Beginner's Marketing Story,Agatha Christie,fantasy,Penguin Random House,24.81,4.9,1376,1997,2019,26,3,0,0,1,0,0,0,39,111,16.82627906976744,17.696666666666665,0
Bright Mystery Collection,Tara Westover,technology,Macmillan,21.29,5.0,1379,2481,2014,25,3,0,0,0,0,0,0,46,122,27.96157894736842,18.106739130434782,0
Future Mystery Story,Brand New Author,biography,HarperCollins,17.81,3.9,2363,3086,2017,20,3,0,0,0,0,0,0,49,135,24.535342465753423,20.243673469387755,0
The Ultimate Marketing Workbook,Tim Ferriss,business,HarperCollins,28.32,4.6,3635,1301,2025,31,4,0,1,0,0,0,0,50,135,26.626666666666665,17.877200000000002,0
Cooking Anthology,Colleen Hoover,science,Amazon KDP,27.07,4.8,1350,773,2023,17,2,0,0,0,0,0,0,46,110,34.48933333333333,19.616739130434784,1
Advanced Marketing Saga,Malcolm Gladwell,romance,O'Reilly Media,17.35,3.6,560,2269,2022,23,3,0,0,0,1,0,0,44,134,17.3478125,20.788181818181815,0
Leadership Bible,Yuval Noah Harari,self-help,HarperCollins,21.93,5.0,2656,2178,2018,16,2,0,0,0,0,0,0,44,135,24.81764705882353,30.98318181818182,0
Beginner's Love Guide,Neil Gaiman,fiction,Amazon KDP,12.67,4.0,714,1298,2021,21,3,1,0,1,0,0,0,50,110,25.9630303030303,19.3094,0
Future Time Story,Simon Sinek,biography,Simon & Schuster,15.98,4.5,112,2870,2021,17,3,0,0,0,0,0,0,56,109,24.535342465753423,20.928392857142857,0
Essential Data Science Masterclass,Michelle Obama,history,Macmillan,18.15,3.9,2054,1191,2016,34,4,0,0,0,0,1,0,49,122,17.616060606060607,18.409795918367347,0
Python System,Michelle Obama,science fiction,Macmillan,16.27,4.7,1125,859,2014,13,2,0,0,0,0,0,0,49,122,23.323882352941176,18.409795918367347,1
Beginner's Gardening Trilogy,Robert Kiyosaki,science fiction,Hachette,12.42,4.1,944,861,2024,28,3,0,0,1,0,0,0,52,111,23.323882352941176,21.901538461538465,1
Essential Python Workbook,Malcolm Gladwell,self-help,Hachette,14.12,4.1,238,2562,2025,25,3,0,0,0,0,0,0,44,111,24.81764705882353,20.788181818181815,0
Modern Gardening Principles,Tara Westover,mystery,Penguin Random House,13.72,4.4,424,2213,2018,27,3,0,0,0,0,0,0,46,111,18.75859649122807,18.106739130434782,0
Modern Love Masterclass,George R.R. Martin,nonfiction,Penguin Random House,19.37,3.7,111,2702,2012,23,3,0,0,0,0,1,0,53,111,17.289710144927536,27.61679245283019,0
AI System,Simon Sinek,nonfiction,Amazon KDP,12.56,3.6,198,2327,2017,9,2,0,0,0,0,0,0,56,110,17.289710144927536,20.928392857142857,0
Lost Marketing Guide,Brand New Author,history,HarperCollins,12.72,3.9,1516,1195,2015,20,3,1,0,0,0,0,0,49,135,17.616060606060607,20.243673469387755,0
Bright Baking Guide,Yuval Noah Harari,nonfiction,Hachette,12.94,3.8,595,1626,2020,19,3,1,0,0,0,0,0,44,111,17.289710144927536,30.98318181818182,0
Secret Fitness Handbook,Dale Carnegie,technology,Indie Pub,27.87,4.4,99,7001,2019,23,3,0,0,0,0,0,0,48,120,27.96157894736842,20.772291666666668,0
Advanced Cooking: The System,Brene Brown,fantasy,Amazon KDP,15.92,4.0,1473,962,2010,28,4,0,0,0,1,0,0,53,110,16.82627906976744,28.74641509433962,1
Dark Design Secrets,Stephen King,cooking,HarperCollins,14.52,3.8,594,1550,2022,19,3,0,0,0,0,0,0,66,135,17.460945945945944,27.875151515151515,0
Beginner's Time: The Trilogy,Yuval Noah Harari,cooking,Unknown Publisher,19.58,3.9,525,1694,2023,28,4,0,0,1,0,0,0,44,44,17.460945945945944,30.98318181818182,0
Business Story,Malcolm Gladwell,business,Simon & Schuster,33.69,4.6,2723,2294,2016,14,2,0,0,0,0,0,0,44,109,26.626666666666665,20.788181818181815,0
Secret AI Chronicles,Stephen King,cooking,Simon & Schuster,17.41,3.5,1591,931,2020,20,3,0,0,0,0,0,0,66,109,17.460945945945944,27.875151515151515,1
Space Methods,Stephen King,technology,Penguin Random House,23.61,3.8,1113,855,2020,13,2,0,0,0,0,0,0,66,111,27.96157894736842,27.875151515151515,1
Essential Python Principles,Brene Brown,history,Simon & Schuster,14.74,4.2,2925,1189,2016,27,3,0,0,0,0,0,0,53,109,17.616060606060607,28.74641509433962,0
The Ultimate Love Bible,Alex Michaelides,mystery,Macmillan,24.76,3.7,77,2343,2017,23,4,0,1,0,0,0,0,48,122,18.75859649122807,20.53708333333333,0
Mystery Anthology,Walter Isaacson,science fiction,Simon & Schuster,22.81,4.1,505,1549,2025,17,2,0,0,0,0,0,0,49,109,23.323882352941176,19.53448979591837,0
Hidden Python Principles,Stephen King,history,Simon & Schuster,24.52,4.4,12186,754,2016,24,3,0,0,0,0,0,0,66,109,17.616060606060607,27.875151515151515,1
Lost Design Anthology,Yuval Noah Harari,cooking,Macmillan,16.48,3.6,861,5084,2016,21,3,0,0,0,0,0,0,44,122,17.460945945945944,30.98318181818182,0
Future Machine Learning Workbook,Tim Ferriss,science fiction,O'Reilly Media,31.08,3.8,155,3564,2017,32,4,0,0,0,0,0,0,50,134,23.323882352941176,17.877200000000002,0
Lost Time Handbook,Tim Ferriss,science fiction,Unknown Publisher,11.96,4.6,226,2549,2011,18,3,0,0,0,0,0,0,50,44,23.323882352941176,17.877200000000002,0
Secret Machine Learning Strategies,Tara Westover,self-help,Amazon KDP,9.48,3.9,1839,1837,2011,34,4,0,0,0,0,0,1,46,110,24.81764705882353,18.106739130434782,0
Baking Journal,George R.R. Martin,science,Amazon KDP,21.41,4.3,1476,2203,2019,14,2,0,0,0,0,0,0,53,110,34.48933333333333,27.61679245283019,0
Dark Time Bible,Brand New Author,science,Penguin Random House,27.34,4.5,198,1675,2014,15,3,0,0,0,0,0,0,49,111,34.48933333333333,20.243673469387755,0
Bright Marketing: The Story,Tara Westover,science fiction,HarperCollins,17.04,3.8,189,2280,2015,27,4,0,0,0,0,0,0,46,135,23.323882352941176,18.106739130434782,0
Lost Leadership Strategies,Neil Gaiman,cooking,Indie Pub,17.67,4.4,500,1057,2024,26,3,0,0,0,0,0,1,50,120,17.460945945945944,19.3094,1
Bright Baking Masterclass,Colleen Hoover,history,Hachette,4.99,3.7,662,1463,2020,25,3,0,0,0,0,1,0,46,111,17.616060606060607,19.616739130434784,0
Bright Mystery Saga,Robert Kiyosaki,fiction,O'Reilly Media,25.32,4.1,1160,1154,2021,19,3,0,0,0,0,0,0,52,134,25.9630303030303,21.901538461538465,0
Essential War Story,J.K. Rowling,mystery,Amazon KDP,4.99,4.4,5,100000,2022,19,3,0,0,0,0,0,0,52,110,18.75859649122807,31.40346153846154,0
Modern Time Methods,Stephen King,business,Simon & Schuster,11.26,4.9,531,1111,2011,19,3,0,0,0,0,0,0,66,109,26.626666666666665,27.875151515151515,1
Fitness Guide,J.K. Rowling,fantasy,HarperCollins,13.07,3.1,1009,1140,2014,13,2,1,0,0,0,0,0,52,135,16.82627906976744,31.40346153846154,0
Lost Meditation Strategies,Walter Isaacson,history,O'Reilly Media,33.84,5.0,902,1841,2010,26,3,0,0,0,0,0,1,49,134,17.616060606060607,19.53448979591837,0
Forgotten Design Guide,Walter Isaacson,mystery,O'Reilly Media,19.58,4.6,1008,743,2023,22,3,1,0,0,0,0,0,49,134,18.75859649122807,19.53448979591837,1
Essential Machine Learning Framework,Delia Owens,self-help,Hachette,14.77,4.4,234,2408,2016,36,4,0,0,0,0,0,0,59,111,24.81764705882353,21.622542372881355,0
Complete Machine Learning Masterclass,Stephen King,nonfiction,Penguin Random House,7.41,3.9,758,869,2019,37,4,0,0,0,0,1,0,66,111,17.289710144927536,27.875151515151515,1
Bright Design Trilogy,J.K. Rowling,cooking,Simon & Schuster,12.75,4.4,439,1330,2019,21,3,0,0,0,0,0,0,52,109,17.460945945945944,31.40346153846154,0
Modern War Framework,George R.R. Martin,business,Indie Pub,21.35,5.0,1293,1534,2011,20,3,0,0,0,0,0,0,53,120,26.626666666666665,27.61679245283019,0
Essential AI Principles,Colleen Hoover,cooking,Amazon KDP,14.12,5.0,1250,882,2012,23,3,0,0,0,0,0,0,46,110,17.460945945945944,19.616739130434784,1
Forgotten Machine Learning Masterclass,Tara Westover,technology,Amazon KDP,21.41,4.2,534,1540,2016,38,4,0,0,0,0,1,0,46,110,27.96157894736842,18.106739130434782,0
History Journal,Tara Westover,mystery,HarperCollins,15.46,4.3,668,1332,2025,15,2,0,0,0,0,0,0,46,135,18.75859649122807,18.106739130434782,0
Money Saga,Tim Ferriss,mystery,Hachette,22.89,4.0,1662,1434,2021,10,2,0,0,0,0,0,0,50,111,18.75859649122807,17.877200000000002,0
History Strategies,Walter Isaacson,science fiction,O'Reilly Media,25.55,4.9,1659,1447,2015,18,2,0,0,0,0,0,1,49,134,23.323882352941176,19.53448979591837,0
Complete Gardening Journal,Robert Kiyosaki,nonfiction,Penguin Random House,11.98,4.3,223,866,2024,26,3,0,0,0,0,0,0,52,111,17.289710144927536,21.901538461538465,1
Dark Gardening Guide,Michelle Obama,cooking,Indie Pub,19.98,4.4,2289,828,2021,20,3,1,0,0,0,0,0,49,120,17.460945945945944,18.409795918367347,1
Business Trilogy,Malcolm Gladwell,fantasy,Hachette,16.62,2.7,294,3697,2018,16,2,0,0,0,0,0,0,44,111,16.82627906976744,20.788181818181815,0
Bright Leadership Guide,James Clear,technology,HarperCollins,24.07,4.6,3252,1026,2020,23,3,1,0,0,0,0,0,43,135,27.96157894736842,20.353488372093025,1
Lost Money: The Handbook,J.K. Rowling,health,Macmillan,17.33,5.0,311,1243,2020,24,4,0,0,0,0,0,0,52,122,18.720967741935485,31.40346153846154,0
Past Marketing System,Stephen King,fantasy,O'Reilly Media,34.66,3.6,2965,1049,2014,21,3,0,0,0,0,0,0,66,134,16.82627906976744,27.875151515151515,1
Dark War Trilogy,Neil Gaiman,history,Penguin Random House,10.88,3.7,222,2643,2019,16,3,0,0,0,0,0,0,50,111,17.616060606060607,19.3094,0
Love Bible,James Clear,romance,Macmillan,26.12,3.9,1348,1054,2020,10,2,0,0,0,0,0,0,43,122,17.3478125,20.353488372093025,1
Baking Workbook,Brene Brown,business,Penguin Random House,15.9,4.2,81,1805,2020,15,2,0,0,0,0,0,0,53,111,26.626666666666665,28.74641509433962,0
Past History Strategies,Colleen Hoover,cooking,O'Reilly Media,36.32,4.3,1430,1203,2017,23,3,0,0,0,0,0,1,46,134,17.460945945945944,19.616739130434784,0
The Ultimate Gardening Bible,Simon Sinek,romance,Simon & Schuster,21.32,4.3,1569,1325,2013,28,4,0,1,0,0,0,0,56,109,17.3478125,20.928392857142857,0
War Anthology,Tara Westover,history,Penguin Random House,6.73,4.2,272,3246,2025,13,2,0,0,0,0,0,0,46,111,17.616060606060607,18.106739130434782,0
Past AI Saga,Tara Westover,science fiction,Hachette,9.35,4.5,4475,1017,2020,12,3,0,0,0,0,0,0,46,111,23.323882352941176,18.106739130434782,1
Bright Business Masterclass,Stephen King,fantasy,Macmillan,15.36,4.2,369,1044,2011,27,3,0,0,0,0,1,0,66,122,16.82627906976744,27.875151515151515,1
The Ultimate AI Saga,Simon Sinek,nonfiction,Penguin Random House,21.29,4.1,351,3973,2012,20,4,0,1,0,0,0,0,56,111,17.289710144927536,20.928392857142857,0
Advanced War Strategies,Simon Sinek,biography,Penguin Random House,5.46,5.0,84,7817,2019,23,3,0,0,0,1,0,1,56,111,24.535342465753423,20.928392857142857,0
Fitness Story,Simon Sinek,self-help,Hachette,17.78,3.4,378,4293,2020,13,2,0,0,0,0,0,0,56,111,24.81764705882353,20.928392857142857,0
AI Strategies,Brene Brown,business,HarperCollins,30.41,4.9,369,2464,2010,13,2,0,0,0,0,0,1,53,135,26.626666666666665,28.74641509433962,0
Bright History Secrets,Dale Carnegie,romance,Indie Pub,8.56,4.7,123,4533,2018,22,3,0,0,0,0,0,0,48,120,17.3478125,20.772291666666668,0
The Ultimate Cooking Guide,Colleen Hoover,business,Hachette,22.4,4.5,467,1363,2020,26,4,1,1,0,0,0,0,46,111,26.626666666666665,19.616739130434784,0
Hidden Mystery Chronicles,Michelle Obama,history,HarperCollins,21.0,4.8,601,1102,2022,25,3,0,0,0,0,0,0,49,135,17.616060606060607,18.409795918367347,1
Past Gardening Trilogy,Brand New Author,science fiction,O'Reilly Media,20.65,4.4,510,2368,2021,22,3,0,0,0,0,0,0,49,134,23.323882352941176,20.243673469387755,0
Lost AI: The Collection,George R.R. Martin,fiction,Simon & Schuster,12.45,3.9,42,1972,2012,23,4,0,0,0,0,0,0,53,109,25.9630303030303,27.61679245283019,0
Time Anthology,Agatha Christie,technology,Simon & Schuster,23.29,4.1,203,1872,2020,14,2,0,0,0,0,0,0,39,109,27.96157894736842,17.696666666666665,0
Lost Baking Methods,Colleen Hoover,nonfiction,O'Reilly Media,33.05,4.6,573,969,2013,19,3,0,0,0,0,0,0,46,134,17.289710144927536,19.616739130434784,1
Bright AI System,Dale Carnegie,biography,Simon & Schuster,18.57,4.0,286,11109,2013,16,3,0,0,0,0,0,0,48,109,24.535342465753423,20.772291666666668,0
Hidden Meditation Secrets,Colleen Hoover,romance,Hachette,17.13,4.1,365,694,2024,25,3,0,0,0,0,0,0,46,111,17.3478125,19.616739130434784,1
Advanced Leadership Journal,J.K. Rowling,romance,O'Reilly Media,28.56,3.8,1945,2913,2022,27,3,0,0,0,1,0,0,52,134,17.3478125,31.40346153846154,0
Dark Data Science Anthology,Neil Gaiman,biography,Indie Pub,12.22,4.0,162,1848,2017,27,4,0,0,0,0,0,0,50,120,24.535342465753423,19.3094,0
Past Time Chronicles,Alex Michaelides,fiction,O'Reilly Media,31.59,3.9,394,2307,2020,20,3,0,0,0,0,0,0,48,134,25.9630303030303,20.53708333333333,0
Forgotten Mystery System,Agatha Christie,science,HarperCollins,17.43,4.2,3263,1772,2013,24,3,0,0,0,0,0,0,39,135,34.48933333333333,17.696666666666665,0
Python Story,Michelle Obama,history,HarperCollins,16.13,5.0,319,878,2016,12,2,0,0,0,0,0,0,49,135,17.616060606060607,18.409795918367347,1
Forgotten Time Strategies,Stephen King,fantasy,O'Reilly Media,31.01,5.0,637,753,2019,25,3,0,0,0,0,0,1,66,134,16.82627906976744,27.875151515151515,1
Bright Love: The Bible,Tim Ferriss,self-help,Hachette,23.88,4.1,771,1637,2019,22,4,0,0,0,0,0,0,50,111,24.81764705882353,17.877200000000002,0
Marketing Handbook,James Clear,mystery,Amazon KDP,21.0,3.9,143,972,2014,18,2,0,0,0,0,0,0,43,110,18.75859649122807,20.353488372093025,1
Meditation Journal,Delia Owens,nonfiction,Unknown Publisher,14.07,4.8,531,1779,2013,18,2,0,0,0,0,0,0,59,44,17.289710144927536,21.622542372881355,0
Space Trilogy,Alex Michaelides,science fiction,Amazon KDP,5.24,4.6,53,3042,2020,13,2,0,0,0,0,0,0,48,110,23.323882352941176,20.53708333333333,0
Hidden Love Journal,J.K. Rowling,self-help,O'Reilly Media,29.53,4.8,246,1712,2014,19,3,0,0,0,0,0,0,52,134,24.81764705882353,31.40346153846154,0
Dark Python Story,Simon Sinek,business,Simon & Schuster,30.21,4.5,541,1621,2014,17,3,0,0,0,0,0,0,56,109,26.626666666666665,20.928392857142857,0
Dark Space Collection,Walter Isaacson,science fiction,Amazon KDP,11.47,4.7,3492,1490,2014,21,3,0,0,0,0,0,0,49,110,23.323882352941176,19.53448979591837,0
Hidden Marketing Collection,Brand New Author,biography,Amazon KDP,11.35,4.5,157,1747,2015,27,3,0,0,0,0,0,0,49,110,24.535342465753423,20.243673469387755,0
The Ultimate Leadership Anthology,Dale Carnegie,cooking,Macmillan,22.25,4.1,39,7934,2015,33,4,0,1,0,0,0,0,48,122,17.460945945945944,20.772291666666668,0
Machine Learning Handbook,Yuval Noah Harari,health,Hachette,13.5,4.3,675,2182,2023,25,3,0,0,0,0,0,0,44,111,18.720967741935485,30.98318181818182,0
Bright Data Science Story,Walter Isaacson,mystery,Indie Pub,14.03,5.0,995,2866,2013,25,4,0,0,0,0,0,0,49,120,18.75859649122807,19.53448979591837,0
Secret Design Bible,Tara Westover,science fiction,Hachette,17.58,4.0,943,1731,2024,19,3,0,0,0,0,0,0,46,111,23.323882352941176,18.106739130434782,0
Beginner's Marketing Guide,Walter Isaacson,self-help,HarperCollins,14.3,4.9,140,1054,2019,26,3,1,0,1,0,0,0,49,135,24.81764705882353,19.53448979591837,1
Future History Methods,George R.R. Martin,history,O'Reilly Media,30.36,4.2,382,2394,2020,22,3,0,0,0,0,0,0,53,134,17.616060606060607,27.61679245283019,0
Lost Leadership Chronicles,Michelle Obama,business,Hachette,16.34,4.7,1353,769,2018,26,3,0,0,0,0,0,0,49,111,26.626666666666665,18.409795918367347,1
Complete Cooking Saga,Michelle Obama,mystery,Hachette,19.76,4.1,1277,1256,2010,21,3,0,0,0,0,0,0,49,111,18.75859649122807,18.409795918367347,0
Modern Fitness Guide,Brene Brown,fiction,Unknown Publisher,19.23,3.9,339,2669,2014,20,3,1,0,0,0,0,0,53,44,25.9630303030303,28.74641509433962,0
Beginner's Baking Principles,Robert Kiyosaki,science fiction,Unknown Publisher,17.16,4.1,539,914,2014,28,3,0,0,1,0,0,0,52,44,23.323882352941176,21.901538461538465,1
War Bible,Yuval Noah Harari,biography,O'Reilly Media,34.45,4.0,744,3118,2015,9,2,0,0,0,0,0,0,44,134,24.535342465753423,30.98318181818182,0
Mystery Secrets,Brand New Author,business,Simon & Schuster,10.47,3.4,221,1599,2025,15,2,0,0,0,0,0,0,49,109,26.626666666666665,20.243673469387755,0
Past Love Handbook,George R.R. Martin,fantasy,Simon & Schuster,8.81,4.4,1970,1916,2016,18,3,0,0,0,0,0,0,53,109,16.82627906976744,27.61679245283019,0
Hidden Money Methods,Brene Brown,fantasy,Unknown Publisher,11.97,3.9,373,1691,2011,20,3,0,0,0,0,0,0,53,44,16.82627906976744,28.74641509433962,0
Hidden Money Principles,Delia Owens,history,Macmillan,9.23,4.3,101,6682,2022,23,3,0,0,0,0,0,0,59,122,17.616060606060607,21.622542372881355,0
Future Time Workbook,Tara Westover,business,Amazon KDP,24.52,4.5,161,2399,2010,20,3,0,0,0,0,0,0,46,110,26.626666666666665,18.106739130434782,0
Space Principles,Tim Ferriss,fantasy,Penguin Random House,8.41,3.8,240,1526,2013,16,2,0,0,0,0,0,0,50,111,16.82627906976744,17.877200000000002,0
Forgotten Mystery Collection,Brene Brown,technology,Hachette,17.67,4.5,1060,2501,2013,28,3,0,0,0,0,0,0,53,111,27.96157894736842,28.74641509433962,0
Essential War Trilogy,Yuval Noah Harari,biography,Macmillan,19.89,4.0,200,1654,2020,21,3,0,0,0,0,0,0,44,122,24.535342465753423,30.98318181818182,0
Secret AI Collection,James Clear,nonfiction,HarperCollins,11.1,4.9,382,789,2010,20,3,0,0,0,0,0,0,43,135,17.289710144927536,20.353488372093025,1
The Ultimate Design Bible,Yuval Noah Harari,technology,Hachette,34.46,4.6,574,1154,2018,25,4,0,1,0,0,0,0,44,111,27.96157894736842,30.98318181818182,0
Design Story,Brand New Author,nonfiction,Macmillan,26.41,3.3,81,2656,2013,12,2,0,0,0,0,0,0,49,122,17.289710144927536,20.243673469387755,0
Modern History Collection,Alex Michaelides,cooking,Simon & Schuster,18.56,4.4,85,8105,2013,25,3,0,0,0,0,0,0,48,109,17.460945945945944,20.53708333333333,0
War Principles,Colleen Hoover,fantasy,O'Reilly Media,30.93,5.0,1355,921,2018,14,2,0,0,0,0,0,0,46,134,16.82627906976744,19.616739130434784,1
Beginner's Machine Learning Principles,Colleen Hoover,business,Hachette,20.24,4.6,399,1156,2011,38,4,0,0,1,0,0,0,46,111,26.626666666666665,19.616739130434784,0
Advanced Design Workbook,Brene Brown,health,Simon & Schuster,19.5,3.6,2580,1265,2024,24,3,0,0,0,1,0,0,53,109,18.720967741935485,28.74641509433962,0
Hidden Gardening Masterclass,Walter Isaacson,business,HarperCollins,33.34,5.0,1679,1242,2014,28,3,0,0,0,0,1,0,49,135,26.626666666666665,19.53448979591837,0
Forgotten Fitness Collection,Brene Brown,history,HarperCollins,6.72,4.6,93,5125,2011,28,3,0,0,0,0,0,0,53,135,17.616060606060607,28.74641509433962,0
Fitness Story,Walter Isaacson,nonfiction,Simon & Schuster,9.75,4.5,2565,1534,2010,13,2,0,0,0,0,0,0,49,109,17.289710144927536,19.53448979591837,0
Future Money Anthology,Tim Ferriss,science fiction,Amazon KDP,16.42,4.8,129,3306,2010,22,3,0,0,0,0,0,0,50,110,23.323882352941176,17.877200000000002,0
Bright Money Masterclass,Agatha Christie,cooking,HarperCollins,18.9,3.2,324,2031,2017,24,3,0,0,0,0,1,0,39,135,17.460945945945944,17.696666666666665,0
Hidden Machine Learning Bible,Delia Owens,mystery,Indie Pub,14.65,4.3,245,1133,2020,29,4,0,0,0,0,0,0,59,120,18.75859649122807,21.622542372881355,0
History Strategies,Delia Owens,technology,Indie Pub,30.04,4.7,299,4015,2012,18,2,0,0,0,0,0,1,59,120,27.96157894736842,21.622542372881355,0
Modern Mystery Masterclass,Delia Owens,business,Penguin Random House,25.06,5.0,202,931,2022,26,3,0,0,0,0,1,0,59,111,26.626666666666665,21.622542372881355,1
Gardening Story,Dale Carnegie,fantasy,O'Reilly Media,29.14,3.8,1017,1528,2012,15,2,0,0,0,0,0,0,48,134,16.82627906976744,20.772291666666668,0
Complete Marketing Methods,Malcolm Gladwell,nonfiction,Penguin Random House,16.14,4.3,234,7786,2017,26,3,0,0,0,0,0,0,44,111,17.289710144927536,20.788181818181815,0
The Ultimate War Handbook,Delia Owens,history,O'Reilly Media,38.19,4.3,1027,1405,2010,25,4,0,1,0,0,0,0,59,134,17.616060606060607,21.622542372881355,0
Marketing Story,Robert Kiyosaki,cooking,Macmillan,10.59,5.0,3464,945,2024,15,2,0,0,0,0,0,0,52,122,17.460945945945944,21.901538461538465,1
Essential Money Guide,Alex Michaelides,science fiction,Macmillan,13.81,4.8,327,1235,2012,21,3,1,0,0,0,0,0,48,122,23.323882352941176,20.53708333333333,0
Baking Handbook,Brand New Author,history,Penguin Random House,18.33,4.0,369,1125,2017,15,2,0,0,0,0,0,0,49,111,17.616060606060607,20.243673469387755,1
AI Masterclass,Robert Kiyosaki,science,O'Reilly Media,41.16,3.8,749,1076,2015,14,2,0,0,0,0,1,0,52,134,34.48933333333333,21.901538461538465,1
Mystery System,Brand New Author,history,Macmillan,19.41,4.9,257,1552,2012,14,2,0,0,0,0,0,0,49,122,17.616060606060607,20.243673469387755,0
Machine Learning Chronicles,Alex Michaelides,fiction,Simon & Schuster,20.85,4.5,570,1898,2020,27,3,0,0,0,0,0,0,48,109,25.9630303030303,20.53708333333333,0
Hidden Baking Framework,Colleen Hoover,technology,HarperCollins,20.69,4.9,116,994,2018,23,3,0,0,0,0,0,0,46,135,27.96157894736842,19.616739130434784,1
AI Workbook,J.K. Rowling,romance,O'Reilly Media,22.19,4.1,575,1248,2017,11,2,0,0,0,0,0,0,52,134,17.3478125,31.40346153846154,0
The Ultimate Baking Bible,J.K. Rowling,biography,Penguin Random House,16.86,3.0,2653,1556,2025,25,4,0,1,0,0,0,0,52,111,24.535342465753423,31.40346153846154,0
Future Money Story,Alex Michaelides,science fiction,Hachette,21.38,3.7,229,1302,2023,18,3,0,0,0,0,0,0,48,111,23.323882352941176,20.53708333333333,0
Essential Design Handbook,Stephen King,self-help,Hachette,23.38,5.0,319,989,2024,25,3,0,0,0,0,0,0,66,111,24.81764705882353,27.875151515151515,1
Future History Framework,J.K. Rowling,mystery,O'Reilly Media,31.69,3.7,387,3200,2012,24,3,0,0,0,0,0,0,52,134,18.75859649122807,31.40346153846154,0
Secret AI Framework,James Clear,cooking,Macmillan,20.5,4.7,2063,824,2016,19,3,0,0,0,0,0,0,43,122,17.460945945945944,20.353488372093025,1
Fitness Handbook,Delia Owens,health,Macmillan,23.81,4.4,214,1428,2024,16,2,0,0,0,0,0,0,59,122,18.720967741935485,21.622542372881355,0
Essential Machine Learning Handbook,Robert Kiyosaki,self-help,Simon & Schuster,25.43,4.4,694,1002,2025,35,4,0,0,0,0,0,0,52,109,24.81764705882353,21.901538461538465,1
Beginner's Design Collection,Dale Carnegie,fantasy,Hachette,14.73,5.0,932,3294,2016,28,3,0,0,1,0,0,0,48,111,16.82627906976744,20.772291666666668,0
The Ultimate Money Saga,Robert Kiyosaki,nonfiction,Penguin Random House,20.98,4.3,174,1220,2015,23,4,0,1,0,0,0,0,52,111,17.289710144927536,21.901538461538465,0
Beginner's Space Strategies,Colleen Hoover,fiction,Macmillan,20.52,4.2,1291,772,2024,27,3,0,0,1,0,0,1,46,122,25.9630303030303,19.616739130434784,1
